ID,HL
7604,46.54488033
7632,24.32576953
7637,7.314044923
7650,29.73133547
7662,78.89754953
7665,80.53597884
7671,131.987056
7680,5.802162858
7683,6.410866396
7684,132.9646116
7720,10.43675574
7725,10.27334499
7755,19.57367901
7759,6.894613519
7780,5.961376704
7785,73.44642003
7786,138.5470642
7790,89.50705355
7797,3.403738771
7809,151.2734488
7819,49.29139629
7822,27.2746353
7838,5.580174274
7857,12.42385462
7859,26.91000011
7871,17.94718107
7876,4.369064218
7893,42.04108658
7905,100.7440516
7919,7.395346853
7936,100.6275362
7956,54.55654946
7973,11.22319115
8008,28.1784324
8034,9.526535633
8041,16.00695207
8053,53.98585093
8061,21.8517435
8065,35.47785759
8078,10.87957999
8101,115.0524355
8103,27.26435137
8119,183.9748931
8136,15.14002768
8142,19.94015686
8167,13.01780746
8191,73.61460712
8195,109.9407885
8215,14.71936168
8223,26.51532019
8229,9.72855763
8249,17.47999945
8255,43.68013519
8261,11.47334985
8263,37.81557279
8264,46.20065951
8272,71.90175066
8280,22.05438857
8300,35.00923385
8308,9.145379632
8311,64.57397312
8315,152.8707669
8340,27.4790781
8343,12.58441895
8357,10.8810332
8382,72.50757463
8388,30.64510681
8391,16.26832283
8400,12.67953127
8420,143.0218849
8448,66.79174891
8457,8.721127604
8462,14.15251326
8476,65.9568625
8487,27.68952053
8504,126.2329132
8507,176.6708203
8529,19.38804688
8532,28.88208121
8535,71.60044869
8546,23.66952377
8581,44.58270148
8602,46.36337861
8644,114.7120616
8648,62.50451388
8656,48.67040797
8673,8.649206235
8680,28.69825983
8697,30.02450704
8698,22.26062956
8699,157.7587634
8747,7.470641936
8755,3.778660081
8761,45.49274402
8776,13.74197672
8783,69.49106284
8793,30.57865667
8813,4.853788353
8822,59.14283053
8833,20.81736149
8834,27.06778564
8836,23.66864043
8866,7.336008916
8870,6.089969853
8874,11.3867628
8880,7.622560615
8885,143.0711103
8892,7.657583948
8893,23.36418133
8899,20.01923798
8901,26.70244503
8904,95.00174205
8906,15.34124159
8921,165.1383574
8930,14.37534488
8950,8.44040042
8961,11.95250582
8971,23.10298818
8979,53.01794528
8984,15.31236135
9014,115.2057457
9033,10.75701712
9034,147.3027214
9038,54.84626681
9046,32.66473077
9077,26.29193845
9080,9.309241369
9121,30.10389017
9152,87.33328215
9174,4.408583821
9214,44.34559967
9224,13.24555682
9225,19.3573445
9229,77.65494721
9240,123.4452129
9246,90.1408548
9258,47.85295357
9266,7.850068344
9267,29.64642094
9305,156.1278254
9311,36.93873405
9331,121.7108023
9346,107.7936384
9353,41.44356874
9359,106.1928074
9391,12.47708435
9408,11.13080712
9428,10.59171945
9435,183.5272082
9463,7.42937498
9487,26.11007256
9489,12.93314733
9500,53.72382
9504,15.1833736
9528,22.89418055
9540,47.43891755
9544,55.28105827
9560,9.883028995
9584,6.244039056
9591,77.71632091
9596,27.46343917
9599,23.71492536
9627,4.738770683
9628,52.64146423
9667,7.240961316
9689,186.7458096
9696,5.684508416
9725,7.162928019
9728,22.72358598
9739,65.7622878
9741,35.5301966
9746,37.15033068
9756,28.48274416
9758,138.8847713
9769,28.40153309
9784,58.00898613
9785,21.80730202
9786,9.724004204
9814,103.2403546
9845,26.32227633
9857,22.32279248
9858,39.61297617
9898,121.2844495
9901,64.75493203
9906,69.21171517
9921,22.34743494
9925,45.97464529
9930,22.86779899
9936,9.262636468
9937,73.63563852
9975,53.28570057
9997,30.21538967
10009,12.25839586
10015,15.00069771
10022,5.455499434
10025,6.671807026
10034,27.05107751
10042,97.562176
10052,60.58943479
10058,138.190922
10061,51.97526378
10070,132.1774915
10084,19.89874464
10102,108.6113006
10103,84.05636457
10148,8.309019289
10157,11.93691508
10178,33.56393148
10181,10.55980152
10187,8.370415992
10204,28.72392223
10207,133.2668088
10218,49.19279551
10219,6.737955061
10225,34.52193324
10227,8.168682892
10228,12.17501294
10229,39.51115138
10243,10.07841061
10262,4.009550785
10263,45.24837978
10266,3.61592653
10270,47.86380051
10284,52.17786001
10287,22.61161226
10306,95.7501748
10314,58.24073433
10322,9.118729465
10326,10.68775688
10342,12.92233705
10347,13.51951758
10353,23.39831092
10400,3.841866788
10402,120.3165898
10413,49.4911387
10414,4.624511044
10427,24.31467849
10440,53.16303612
10441,41.37979721
10445,99.11207183
10449,32.61652806
10454,77.51266962
10463,16.74698977
10469,22.20516017
10483,53.25106692
10503,20.14620782
10512,27.73990862
10530,41.1358042
10535,5.973536828
10556,13.48174501
10571,24.4672357
10587,4.795726518
10605,10.88116005
10607,74.08384675
10622,80.69282999
10634,25.87006124
10640,32.10517099
10656,87.15691294
10680,49.09968839
10701,18.7981884
10705,35.9151073
10708,9.123298874
10740,5.386219137
10752,14.50030611
10774,131.69359
10780,9.959998412
10788,46.40505992
10821,6.162611505
10822,54.02946015
10839,33.48781051
10913,156.2680481
10933,40.61092358
10942,27.26793001
10943,87.16874731
10956,11.0555422
10961,101.0561197
10962,46.52597886
10987,42.70937766
11009,57.9315947
11010,112.8246148
11017,4.624362638
11047,19.57238004
11083,5.336078403
11102,21.02662764
11129,68.28020316
11135,5.441212584
11148,181.3946778
11168,11.1291241
11176,13.19944052
11187,9.58341563
11188,51.43866842
11210,53.92981318
11223,47.96438917
11237,5.075600601
11250,38.51175215
11285,52.48524463
11289,58.03737081
11294,7.495522052
11320,54.48945194
11330,90.65214858
11331,16.12468989
11337,69.94671511
11375,4.230384091
11381,4.896403551
11382,4.057827664
11421,58.05586345
11439,13.01196743
11470,48.65812267
11475,121.5861819
11481,44.03112515
11484,102.0371508
11498,137.809654
11501,14.50962064
11512,3.490474658
11533,10.11424475
11550,42.38508579
11556,73.58992638
11569,33.71932458
11596,7.697817709
11597,9.735469479
11599,9.048303047
11619,48.46982097
11621,20.6371153
11643,74.43550169
11665,40.0073602
11673,123.2697052
11723,77.32936178
11736,32.73574669
11751,35.56936685
11759,18.07392338
11773,35.14242963
11774,22.71197615
11802,31.93648886
11825,8.82106399
11829,54.6806236
11843,53.29802535
11859,164.0606398
11887,167.2571795
11894,148.9779261
11897,68.43835041
11899,45.46424628
11916,3.512296215
11921,42.94299709
11923,37.94658135
11927,10.84327479
11932,48.26401354
11944,14.30846543
11976,29.16969391
11987,13.71276191
12007,14.03763921
12020,4.072594774
12021,29.69075538
12035,16.20787491
12044,35.89159531
12049,59.94298822
12056,12.88387965
12066,33.22559546
12067,90.1186191
12081,34.22235098
12097,45.62985931
12106,117.9273755
12117,14.35566654
12141,29.14333189
12199,60.96214103
12201,4.632087553
12207,106.3998584
12236,88.99375027
12237,51.65954909
12261,75.26963272
12268,7.45183587
12269,53.75328535
12274,52.00472555
12282,52.93287802
12295,32.46572862
12296,25.06550267
12324,44.72988238
12333,131.7075917
12342,16.15359837
12351,7.244102791
12356,11.02578487
12367,78.40606114
12383,55.62132903
12388,95.00036461
12391,49.42859031
12405,79.46402249
12450,105.1207265
12451,15.41990051
12452,4.062696239
12482,98.29547844
12492,23.9180887
12495,18.19608551
12496,16.96848328
12500,4.881587834
12503,53.85262086
12535,5.127595165
12541,27.3607436
12548,101.583674
12557,8.87703435
12570,16.68304932
12586,57.19306781
12599,90.68231571
12666,33.93514033
12667,19.34324786
12671,7.703530454
12688,3.712493747
12689,8.069243042
12714,8.772387187
12723,20.79991216
12729,60.31857452
12736,57.59714159
12741,126.3177474
12748,22.81273386
12753,179.8315184
12765,14.47809722
12770,115.0029109
12772,9.034381344
12774,42.00103693
12783,13.59481815
12800,4.352400412
12825,86.95244096
12829,67.51383715
12843,126.4413508
12860,44.55778699
12862,136.2944426
12872,21.29074629
12902,34.74440581
12910,12.40125357
12918,14.97819781
12928,49.45916249
12932,4.93187889
12940,4.597600098
12941,4.79120872
12955,15.95636161
12959,16.94849538
12969,175.5221481
12971,12.85951507
12990,21.45825871
13007,126.8011885
13018,15.58405366
13021,60.47727449
13038,6.513499272
13042,23.73080885
13064,15.86769515
13073,10.36695813
13076,4.431278862
13078,12.41657805
13083,145.8175888
13108,153.7573268
13111,4.947761654
13115,34.41223038
13116,70.87245538
13141,26.45425096
13156,41.61276137
13162,79.85869423
13165,60.29633121
13182,124.079627
13187,119.9240495
13188,4.771075358
13210,6.752539047
13241,128.1956598
13262,35.72562647
13264,44.08208909
13275,81.77890037
13280,47.83846926
13295,83.71139414
13328,14.38637127
13385,4.431867039
13389,124.9569447
13391,78.22788449
13392,11.09048377
13424,52.0603661
13439,35.14021284
13441,142.335561
13452,51.14641726
13473,29.70297049
13482,120.5194056
13495,15.32573909
13516,40.23545543
13525,17.1987754
13527,176.619567
13553,4.32194618
13574,17.41351739
13581,5.0246012
13589,48.81809582
13594,154.5886352
13599,47.15479901
13604,97.08324053
13630,50.36467826
13635,54.24732776
13636,26.47371374
13651,8.571234112
13652,17.44403548
13653,9.442642256
13669,6.015110378
13671,16.98635223
13673,37.53081529
13683,33.12600134
13699,44.77385618
13721,5.261030122
13728,5.212243418
13734,88.12343955
13748,15.6141412
13766,49.14623623
13767,41.18529001
13774,59.62014152
13777,33.00107877
13790,6.412523999
13797,31.37349402
13805,5.715466189
13814,20.6576846
13819,17.21845238
13839,56.13516919
13851,6.677987692
13857,19.67632481
13858,7.125606719
13869,126.6009627
13870,15.56959936
13874,19.05475984
13887,12.03629616
13903,67.35125987
13920,56.187356
13928,49.26677079
13988,16.12617716
13989,107.5095524
13995,48.29920575
14012,13.58296735
14013,4.825302821
14040,16.14381404
14049,5.613328645
14051,60.72172607
14057,156.0983194
14061,25.16268645
14087,11.065891
14103,13.9041553
14125,19.00661488
14130,59.33793528
14132,7.469395117
14134,24.39246684
14165,13.54721279
14185,8.256014483
14191,152.9689407
14211,7.024352531
14288,31.78728754
14331,173.031145
14380,12.85935025
14399,9.148858116
14495,46.80916678
14498,23.6332999
14502,61.98777931
14507,25.31978341
14527,20.90508797
14577,20.96248584
14668,11.25633487
14679,55.58803689
14753,24.15337338
14777,47.43128731
14795,36.31074267
14844,6.052199609
14873,124.4815622
14880,156.9350934
14885,157.8200086
14958,13.34249469
14964,37.78130533
15050,82.95027549
15051,68.9179721
15056,49.27949047
15083,5.544960397
15097,20.1111856
15134,42.73499308
15172,97.50968113
15200,11.4044896
15232,12.73421299
15236,39.10265931
15303,43.13166865
15318,21.05372172
15326,21.96484016
15385,5.426174158
15387,82.64404267
15478,29.46732835
15487,32.591814
15503,39.97104196
15510,28.82667796
15525,4.246990688
15556,135.1707035
15576,14.79553337
15589,34.15302501
15595,12.98305376
15620,11.07036599
15628,6.87643185
15709,11.88785337
15710,34.30558048
15714,94.19401671
15727,87.27940446
15739,3.790420904
15784,24.69843932
15790,79.27593852
15841,58.06082732
15844,55.93418635
15851,40.8759239
15864,13.7706097
15889,9.316905576
15910,94.0395635
15936,10.64714798
15962,33.29898145
15965,168.2250953
15989,13.30814514
15997,35.62853958
16021,85.6254213
16029,83.0227925
16032,13.32504865
16051,172.9546001
16080,124.1117509
16087,76.97677944
16114,101.536569
16141,96.73201061
16145,3.63839717
16154,12.64981762
16192,183.989278
16228,36.34816041
16292,98.37574373
16306,23.75999157
16313,70.50461712
16349,55.76130381
16384,6.932674624
16402,51.97932583
16513,33.50640521
16523,17.36006207
16530,117.0917023
16532,82.95055846
16543,24.20143358
16579,20.48458823
16584,20.01564785
16592,9.54379183
16639,90.93307836
16667,71.50045968
16729,19.45858293
16745,57.54359345
16754,23.98795235
16787,24.94175307
16815,49.82444958
16831,4.573776526
16855,6.714803193
16858,12.73597936
16869,59.21531069
16903,36.48390635
16930,128.5010881
16961,18.71726977
16965,8.773283684
16985,35.46176044
16986,20.17992449
16994,49.65013247
17009,142.8133018
17010,57.24069061
17016,3.555665456
17033,4.667434042
17043,18.6744806
17052,58.83354757
17069,28.1187796
17090,86.17719308
17124,79.31153687
17131,8.198017498
17194,13.91514629
17236,16.7221746
17296,159.6079507
17381,13.87567445
17399,9.354494195
17433,7.073015091
17452,118.765149
17466,12.8480868
17550,62.3243857
17571,19.40801664
17581,18.25952874
17650,14.0374168
17736,5.927790973
17737,44.39802694
17739,14.09744049
17743,60.05245706
17770,17.37841592
17789,54.54164821
17818,43.16856973
17844,55.95663276
17884,64.23354146
17965,16.03283108
18010,35.99845205
18054,5.607874808
18055,61.92566989
18060,45.9057039
18066,44.19914692
18105,36.48489709
18107,4.472884553
18159,85.28794907
18218,18.12343195
18229,9.068591116
18244,3.981514434
18250,103.5019053
18262,33.23021029
18264,8.008438048
18269,10.84118106
18283,41.46617706
18314,38.86244199
18333,26.66140275
18337,38.7998875
18347,46.59867647
18348,19.16075143
18367,142.5747707
18404,25.48833726
18426,30.93358763
18449,21.25509034
18457,9.734237486
18503,3.577044117
18546,10.82922313
18566,30.09698597
18600,37.30157481
18656,54.35029768
18657,15.64081876
18677,85.89656524
18700,11.59708297
18722,13.72310308
18732,9.853606594
18740,26.35149148
18784,171.2444879
18797,76.73640578
18801,15.24446106
19043,43.86308428
19047,21.67782748
19064,39.43572548
19104,9.460439301
19119,26.63360829
19164,63.9124492
19252,129.6505969
19285,19.44038532
19365,77.32911984
19367,115.3644656
19393,3.885595908
19414,16.3484233
19435,23.93435118
19451,94.09813249
19488,25.75078473
19497,55.34031833
19522,14.6799555
19528,35.92907106
19542,143.5056466
19579,32.56493769
19671,20.46389667
19723,16.55802462
19766,27.72188875
19768,6.700899286
19806,27.26637576
19822,29.62076126
19836,23.12845039
19869,9.958071592
19889,78.43413832
19924,45.02391048
19957,6.094573084
19959,6.867606075
19988,166.0868985
20020,37.60130071
20024,37.65681355
20201,6.584622603
20238,11.59445258
20240,79.22256797
20241,45.88380926
20283,9.460271228
20286,41.05139669
20334,122.2103995
20350,83.79527938
20363,46.12106284
20385,12.8438824
20402,61.21742541
20438,30.92922165
20454,38.17816112
20475,84.22232587
20598,38.01430172
20662,5.703264768
20694,20.51979331
20701,11.51350931
20736,28.16574921
20739,33.53614742
20744,49.77363151
20775,174.9124006
20827,46.0576726
20883,103.6414542
20890,9.0391658
20893,19.12235624
20913,47.81909755
20924,19.44300925
20933,10.37001313
20941,37.98740541
21010,39.6578312
21087,38.98091423
21173,13.74759694
21180,21.75968042
21218,49.61510256
21239,42.26535289
21294,12.72729743
21297,11.99311153
21309,23.02267422
21316,13.00458241
21351,107.3587868
21353,26.87904098
21363,3.655903555
21389,163.2353258
21407,35.59116067
21448,5.787678024
21468,45.41566742
21494,62.3344558
21519,14.0604713
21573,33.25987109
21577,10.1550632
21587,5.148732894
21615,24.0928872
21638,77.81398652
21699,8.391584245
21706,12.92343559
21708,9.061846335
21744,99.32814518
21785,20.33472782
21792,6.798183883
21823,6.521802136
21956,10.30023228
21987,6.418674964
21995,58.55523072
22021,53.11678873
22059,15.36281992
22071,9.369097434
22072,107.9633996
22075,86.47256254
22083,35.68382164
22163,9.241372293
22215,40.94750697
22254,61.12412693
22260,35.51054801
22268,53.11955079
22319,147.6548882
22346,13.62370795
22365,59.17827063
22389,18.37204239
22421,9.298292589
22455,39.55878172
22533,21.50393705
22562,88.97210347
22575,28.42868338
22608,22.99606915
22613,19.02103612
22614,55.27387152
22643,54.90582062
22649,116.4178758
22672,4.933596504
22690,142.1413265
22741,12.75259954
22742,55.4420079
22793,45.85983577
22800,8.606404845
22829,38.47867086
22842,4.492092782
22861,54.26478341
22897,36.6761456
22940,42.03188763
22992,8.11905963
23006,6.287704189
23016,5.705411676
23023,89.25265705
23043,17.74477516
23053,10.90301984
23167,6.991093875
23186,22.83211905
23224,18.75351999
23265,4.186514053
23291,49.36041739
23349,32.2139878
23386,14.51985289
23397,58.75047368
23414,31.03517093
23422,26.87911291
23425,144.0901383
23449,109.00999
23459,9.069253184
23515,6.802971214
23527,84.54748762
23545,125.1809349
23578,162.3105084
23609,176.472172
23617,35.87272081
23628,13.32090277
23682,6.493346371
23707,13.78925155
23737,47.74744468
23745,47.00101287
23773,7.004418284
23809,29.21857103
23811,37.88360045
23823,11.82545217
23825,132.2255312
