ID,half_life
4328,186.6311506
4330,5.629958845
4331,NA
4332,NA
4333,200.363462
4334,NA
4335,181.3262181
4336,62.40098158
4338,30.72728285
4339,19.39359679
4340,100.0180573
4341,50.77723217
4342,NA
4343,138.6416373
4344,149.2321837
4346,103.60335
4347,NA
4348,145.7429123
4349,216.6774267
4350,144.69849
4351,180.612579
4352,62.09093953
4353,49.20781524
4354,155.4084899
4355,136.21815
4356,123.7399162
4357,NA
4358,183.1223378
4359,NA
4360,193.3726819
4361,83.28926642
4362,166.3646624
4363,236.1908242
4364,NA
4365,104.0896286
4366,172.3262536
4367,37.48247225
4368,106.4254818
4371,NA
4372,63.98308926
4373,95.57889712
4375,NA
4376,NA
4377,8.911970334
4378,70.33764369
4379,9.864034427
4381,35.71818205
4382,NA
4383,11.14001802
4384,NA
4386,49.18910645
4387,NA
4388,NA
4389,75.12683742
4390,39.90017118
4391,NA
4392,218.282765
4393,122.5643059
4394,122.8522779
4395,6.815467859
4396,22.02965409
4397,NA
4398,40.21533258
4399,25.05444014
4400,32.92541915
4401,269.3522515
4403,57.67352069
4404,235.9763273
4405,NA
4406,135.6362059
4407,NA
4408,230.2950432
4409,NA
4410,NA
4411,7.075107976
4412,169.2829662
4413,NA
4414,159.415483
4415,NA
4416,120.349267
4417,42.80092691
4418,73.42754247
4419,10.4555983
4420,NA
4421,39.5034994
4422,3.466447
4423,NA
4425,NA
4426,233.1572899
4427,227.4472746
4428,NA
4429,156.6722515
4431,204.730274
4432,68.22321582
4433,16.44934349
4435,111.8105955
4436,143.3976387
4437,NA
4438,NA
4439,12.43707017
4440,NA
4441,NA
4442,NA
4443,NA
4444,5.747009181
4445,NA
4446,23.33046508
4447,295.6691616
4448,NA
4449,NA
4450,14.00315051
4451,33.18019585
4453,NA
4454,270.3315452
4455,NA
4456,81.75321867
4457,NA
4458,174.369678
4459,53.77643729
4460,37.34679209
4462,NA
4464,84.85987329
4465,312.7524178
4466,6.549317506
4468,NA
4469,12.29773324
4470,99.62380737
4472,72.88831251
4473,81.08582297
4474,27.6663414
4475,121.6935368
4476,175.1863786
4477,NA
4478,10.62989077
4479,NA
4480,36.26203311
4481,NA
4482,77.30319451
4483,NA
4484,6.754209657
4485,23.24949503
4486,NA
4487,108.6796792
4488,25.54702682
4489,NA
4491,NA
4492,91.2935293
4493,NA
4495,79.2441831
4497,NA
4498,NA
4499,281.229722
4500,NA
4501,17.42903265
4502,30.72855306
4503,NA
4504,50.0307994
4505,71.95205213
4506,NA
4507,NA
4510,118.6747943
4511,24.62866822
4512,NA
4514,NA
4516,9.106517602
4517,NA
4518,46.50471698
4519,NA
4521,31.06005133
4522,NA
4523,195.6410776
4524,206.1435277
4525,120.9045679
4526,185.0874097
4527,214.0767072
4528,164.5666672
4529,172.4481367
4530,NA
4531,73.2953803
4532,183.8166807
4534,16.32671321
4535,106.5560976
4536,NA
4537,NA
4538,100.5183123
4539,3.107673514
4540,228.1365208
4541,NA
4542,NA
4543,137.3316909
4544,NA
4545,85.81258735
4546,NA
4547,20.80367496
4548,NA
4549,296.1651374
4550,35.2600289
4551,90.31399409
4552,NA
4553,NA
4554,18.26002341
4555,NA
4556,NA
4557,266.7123274
4558,293.2727403
4559,NA
4560,160.9195424
4561,NA
4562,3.889036931
4563,372.5676281
4564,NA
4565,NA
4566,NA
4567,69.99831091
4568,NA
4570,NA
4572,NA
4573,236.5085431
4574,94.13050634
4575,56.46840251
4576,90.04137646
4577,80.28362671
4578,8.06129557
4579,13.95133356
4580,367.6504255
4581,17.28399887
4582,109.555787
4584,283.8237171
4585,243.4511035
4586,NA
4587,130.4353917
4588,71.0982319
4589,37.51903867
4590,49.68590875
4591,41.38272072
4592,NA
4593,261.852836
4594,36.31929804
4595,212.5115746
4596,15.80729293
4597,85.99092688
4598,16.97150972
4600,NA
4601,30.5664086
4602,254.7417242
4603,NA
4604,127.6809408
4605,186.9925281
4606,81.82711343
4607,258.3761267
4608,97.45418958
4610,NA
4611,89.6858461
4612,NA
4613,NA
4614,NA
4615,248.432967
4616,66.12716697
4617,88.94738826
4618,NA
4620,NA
4622,122.4311933
4623,30.48297637
4624,20.60808152
4625,54.33099071
4626,194.0034987
4627,38.33418907
4628,66.90360771
4629,73.1932537
4630,221.0920193
4631,224.6516856
4632,13.87944356
4633,NA
4634,124.3761227
4635,86.96439609
4636,NA
4637,97.54187684
4638,44.76084168
4639,NA
4641,45.25290021
4642,236.7883481
4643,32.11571942
4645,31.72809433
4647,288.4082742
4648,12.04794529
4649,6.180549626
4650,66.93779119
4651,NA
4652,38.57694446
4653,169.4020113
4655,NA
4656,170.0805914
4657,NA
4658,5.584998107
4659,NA
4660,209.2737322
4661,124.5136631
4662,144.3657107
4663,124.7195941
4664,92.5925596
4665,NA
4666,17.45124235
4667,94.31937701
4668,182.3660301
4669,70.62519049
4670,NA
4672,183.0594504
4675,24.82905895
4676,272.7486021
4677,203.7755944
4678,88.11084634
4679,80.07620264
4680,23.36597096
4682,24.30923933
4683,NA
4684,5.831597241
4685,NA
4686,NA
4687,NA
4688,4.51707975
4689,29.66580389
4690,NA
4691,241.0325018
4692,213.1432867
4693,NA
4694,239.0500406
4695,13.1266974
4696,66.27830569
4697,61.06091904
4698,71.52364034
4700,NA
4701,113.6903394
4702,16.17852034
4703,132.2935846
4704,202.1528287
4705,NA
4706,NA
4708,216.2854108
4709,351.0117784
4711,NA
4712,25.85718967
4713,64.60959404
4714,NA
4715,17.86563655
4716,NA
4717,NA
4718,NA
4720,NA
4721,NA
4722,NA
4723,118.4572744
4724,NA
4726,174.8336059
4727,32.79540698
4728,94.59760993
4729,22.15105637
4730,129.6566119
4731,144.7549658
4732,86.72730461
4734,33.56573507
4735,125.661084
4736,32.82390635
4738,NA
4739,NA
4740,156.4664987
4741,94.94302687
4742,NA
4743,3.776160157
4744,142.7517057
4745,NA
4746,NA
4747,240.2651789
4748,3.660697066
4749,67.83856488
4750,NA
4751,31.94990638
4752,249.7126997
4753,78.88918542
4754,NA
4756,NA
4757,NA
4758,4.0743586
4759,NA
4760,122.2222534
4761,58.3049876
4762,56.51915403
4763,131.7842512
4764,167.0826992
4765,NA
4766,15.24772166
4767,8.138744527
4768,180.8170856
4770,26.34748182
4771,162.5769451
4773,NA
4774,48.03329138
4776,33.61593042
4777,113.747509
4778,55.47895358
4779,NA
4780,NA
4781,64.38906445
4782,228.1339494
4783,96.53833548
4784,24.30795944
4786,12.64438997
4787,4.030384896
4788,14.38899735
4789,104.9246964
4790,25.29226837
4791,79.61810483
4792,112.4280681
4793,96.76616643
4794,103.8566759
4795,4.903842108
4796,2.98575727
4798,211.7410542
4799,213.6036374
4800,69.7922257
4801,130.38956
4802,NA
4803,44.33446111
4804,4.702882257
4805,3.366819077
4806,68.15839466
4807,36.12961932
4808,100.0306245
4809,216.1790155
4810,NA
4811,146.3986971
4812,207.553439
4813,NA
4814,235.8506162
4815,NA
4816,NA
4817,124.7527352
4818,NA
4819,147.2138353
4820,256.1988686
4821,NA
4823,NA
4824,NA
4825,5.213073337
4826,NA
4827,103.3851006
4828,180.1948596
4829,157.5998045
4830,NA
4831,198.0808484
4832,NA
4833,359.0522897
4834,38.49369009
4837,221.6014408
4838,89.68012156
4839,222.3099469
4840,24.02158064
4841,102.8168779
4842,NA
4843,NA
4844,NA
4845,63.49203357
4846,NA
4849,63.1622392
4850,NA
4851,4.386900917
4852,57.01703759
4853,NA
4854,NA
4855,256.8750063
4856,67.41144085
4857,NA
4859,67.50520424
4860,102.3297346
4862,NA
4863,NA
4864,66.4270291
4865,190.3689007
4866,75.4000581
4867,8.128467881
4868,185.7434716
4869,NA
4870,129.1402942
4871,25.70479405
4872,170.3526398
4873,166.800115
4874,55.12762339
4875,55.30816891
4876,120.2863322
4877,6.192839757
4879,NA
4880,76.06068947
4881,36.21727596
4882,NA
4883,NA
4884,23.27693149
4886,26.76280753
4887,43.15201948
4889,29.73634849
4890,190.410028
4891,38.93839944
4892,66.1642535
4894,5.985675653
4895,25.317487
4896,27.41042761
4897,NA
4898,22.18630201
4900,NA
4901,196.1011576
4903,NA
4904,37.727332
4905,NA
4906,14.76308848
4907,34.530672
4908,NA
4909,160.4580987
4910,3.851915892
4911,9.561599783
4912,78.10055366
4913,5.05211463
4914,6.07127804
4915,13.60666305
4916,NA
4917,90.73420644
4918,5.020336787
4919,NA
4920,NA
4921,251.2421717
4922,52.12172158
4923,NA
4924,40.3542518
4925,84.60768097
4926,68.81084841
4927,NA
4928,NA
4929,79.05407517
4930,NA
4931,NA
4932,179.7807975
4933,114.7178742
4934,112.2984423
4935,NA
4937,NA
4938,167.8023619
4939,47.63544743
4942,229.7476878
4943,NA
4944,32.91025707
4945,225.668498
4946,NA
4949,142.3424503
4951,NA
4952,26.21919948
4953,17.18099599
4954,8.59380611
4955,NA
4956,NA
4957,38.10500064
4958,NA
4959,164.0396564
4960,190.3249085
4961,NA
4962,44.664184
4963,247.517099
4964,12.84888604
4965,53.82791591
4966,NA
4967,18.20823204
4968,NA
4969,41.60112287
4970,NA
4971,NA
4972,165.3410207
4974,178.9001996
4976,195.3303824
4977,38.7566539
4978,259.8760717
4979,15.15344584
4980,NA
4981,35.54807787
4982,37.83479223
4983,NA
4984,412.893973
4985,NA
4986,NA
4987,22.04631923
4988,45.76114544
4989,223.8991533
4990,NA
4991,9.755325518
4992,72.87319846
4993,148.2590767
4994,NA
4996,236.0933273
4997,NA
4998,NA
5000,NA
5001,302.2921844
5002,87.98487394
5003,92.16955027
5004,91.43393162
5005,NA
5006,35.84031982
5008,NA
5009,NA
5011,13.17874709
5012,226.7983776
5013,148.0890677
5014,30.30844748
5016,NA
5017,NA
5018,25.49166786
5019,NA
5020,103.7897116
5022,141.7371204
5023,145.6473503
5024,NA
5025,NA
5027,189.0706978
5028,NA
5029,259.0442825
5031,39.84571347
5032,4.319443298
5033,85.79405912
5034,150.8310549
5035,NA
5036,170.3430742
5037,31.98324425
5038,98.01049506
5039,6.13928729
5041,163.7106777
5043,263.6278325
5045,132.6987357
5046,24.33420039
5047,6.867515169
5048,NA
5049,38.31312338
5050,11.0069213
5051,NA
5052,31.68495946
5053,26.20495879
5054,115.2231726
5056,131.60822
5058,47.73611254
5059,NA
5060,21.31763793
5061,39.58814193
5062,NA
5063,232.422073
5064,113.71796
5065,NA
5067,NA
5068,NA
5069,NA
5070,125.2610208
5071,NA
5073,NA
5074,NA
5075,151.8720845
5076,13.56441771
5078,NA
5079,NA
5080,93.19860545
5081,NA
5082,44.06208474
5083,NA
5084,156.8755
5085,155.9622816
5086,56.39885348
5087,8.023929626
5090,201.549126
5091,232.5474078
5092,169.971318
5093,NA
5094,NA
5095,96.45463045
5096,40.80115858
5097,150.9009797
5098,NA
5099,17.44760401
5100,NA
5101,92.38208591
5103,NA
5104,NA
5105,NA
5106,NA
5107,13.27904068
5108,59.68940578
5109,321.2076948
5110,NA
5111,40.98039445
5112,9.592113589
5113,NA
5114,46.9616696
5118,NA
5119,NA
5120,42.89413966
5121,NA
5122,230.6612943
5123,3.449802606
5124,121.629309
5125,NA
5126,NA
5127,12.45587587
5128,43.3911386
5129,73.08554777
5130,NA
5131,34.03029207
5133,NA
5134,217.9295938
5135,NA
5136,74.49653997
5137,21.53100752
5138,4.415900035
5139,NA
5140,NA
5141,NA
5142,6.957813778
5143,168.7539735
5144,175.3387876
5146,NA
5147,50.34772007
5148,NA
5149,36.49849193
5150,49.81929808
5151,NA
5152,238.312056
5153,20.76154468
5154,65.70770446
5155,NA
5156,64.38731036
5157,13.43747276
5158,NA
5159,NA
5160,230.8572446
5161,NA
5162,NA
5163,328.5075031
5164,99.63762825
5165,251.9795898
5166,60.28924331
5167,4.620337322
5168,34.15014492
5169,NA
5170,55.74797771
5171,323.1078376
5175,26.17517065
5177,61.35401223
5178,NA
5179,NA
5180,122.203277
5182,NA
5183,176.4592612
5184,NA
5185,158.6067459
5186,61.22041296
5187,NA
5188,60.42976314
5189,15.72740481
5190,15.50531286
5191,NA
5192,NA
5194,NA
5195,154.8160378
5197,NA
5199,134.9744883
5200,75.09551174
5201,NA
5202,NA
5203,55.48127728
5204,NA
5205,17.28789945
5207,87.09347356
5208,25.58465231
5209,NA
5210,457.7272267
5211,NA
5212,192.9350631
5213,NA
5214,3.700941073
5215,NA
5216,118.932655
5217,195.8072784
5218,NA
5220,192.9672833
5221,NA
5223,44.49616753
5224,4.291092787
5225,46.36253998
5226,61.59913096
5227,17.21884982
5228,224.3994451
5229,5.182024916
5230,NA
5231,92.570866
5232,97.55455943
5234,NA
5235,60.28008335
5237,112.6061539
5238,48.98766031
5239,13.86549591
5240,125.8502732
5241,140.8884126
5242,NA
5243,107.5621916
5244,26.7773315
5245,NA
5246,262.9169548
5247,153.3114457
5248,NA
5249,NA
5250,69.17016659
5251,NA
5252,56.41231709
5254,78.4742082
5255,155.2729727
5256,229.7426022
5257,10.4777642
5258,9.641990577
5259,8.423544479
5260,68.28872656
5261,356.5329976
5262,NA
5263,121.4693807
5264,NA
5265,38.47953085
5266,262.6948923
5268,67.95149601
5269,119.1313594
5270,NA
5271,NA
5272,58.9442945
5274,NA
5275,47.4044685
5276,28.70820692
5277,11.92262126
5278,174.3126116
5279,97.34569495
5280,21.15088544
5282,NA
5283,112.4846492
5284,NA
5285,7.120622811
5287,25.7752234
5288,48.61206503
5289,43.21480795
5291,NA
5292,50.03243603
5293,14.20598182
5294,80.08782691
5295,23.09840156
5296,73.51053554
5297,110.9790668
5298,204.601825
5300,25.61897184
5301,188.3843598
5303,5.728942556
5304,231.5440806
5305,216.4127287
5306,NA
5308,317.6800055
5309,135.2686901
5310,NA
5312,3.477374725
5313,110.5009527
5314,NA
5315,67.17215771
5316,NA
5317,34.1753955
5318,21.42667535
5320,8.056445476
5321,152.7814166
5322,30.94035456
5323,16.54891042
5324,NA
5325,45.62988193
5326,NA
5327,79.22062329
5328,NA
5329,5.254293987
5331,NA
5332,10.01473868
5333,172.4112611
5334,133.3985289
5336,NA
5337,NA
5339,NA
5340,219.0717064
5342,204.2610351
5343,4.201288936
5344,NA
5345,NA
5346,58.44018296
5347,213.9666708
5348,NA
5349,NA
5350,88.10645062
5351,NA
5353,52.84297514
5354,NA
5355,NA
5356,254.5777328
5357,NA
5358,NA
5359,NA
5360,NA
5363,NA
5364,8.275278982
5366,74.91103177
5367,142.0964749
5368,NA
5369,127.5209352
5370,NA
5371,NA
5372,NA
5374,NA
5375,NA
5376,87.89054262
5377,155.0480778
5378,12.79599366
5379,NA
5380,34.74809683
5381,130.3258513
5382,49.49313882
5383,37.64295522
5385,18.38254579
5386,15.14313338
5387,17.79439066
5390,NA
5391,47.33662975
5392,10.775944
5393,26.26530423
5394,286.0162412
5395,64.45494417
5396,9.741922167
5397,161.461527
5399,231.0708276
5400,51.50000099
5401,NA
5402,25.67847004
5403,52.50792747
5404,NA
5405,NA
5406,102.6038796
5407,NA
5408,NA
5409,26.47368132
5410,91.09509781
5411,5.059291139
5412,18.37486288
5413,NA
5414,NA
5415,NA
5416,NA
5418,NA
5419,NA
5421,241.5326908
5422,10.48967153
5423,NA
5424,171.6639422
5426,NA
5427,NA
5428,190.4762896
5429,NA
5430,97.91683394
5433,33.95532765
5434,111.7507377
5435,8.040355018
5436,141.7922846
5437,46.59220856
5439,NA
5440,262.439582
5441,92.56439403
5442,98.6545935
5443,NA
5444,39.01146906
5445,19.95748242
5446,118.1081597
5447,65.79098183
5448,80.74154207
5449,68.30207564
5454,260.6654219
5455,27.13350474
5457,191.7335825
5459,40.69916623
5460,167.8023862
5461,NA
5462,75.51351196
5463,64.26747037
5464,NA
5465,28.95351385
5466,333.9103893
5467,28.20292853
5469,NA
5470,125.5597504
5471,280.1629618
5472,96.80802619
5473,242.574227
5474,25.38843039
5475,38.0011943
5476,NA
5477,12.23993197
5478,5.75506474
5480,28.74477323
5481,NA
5482,300.1936911
5483,NA
5485,30.44924434
5486,NA
5487,NA
5488,NA
5489,153.8550292
5490,200.4529043
5493,182.1304139
5495,43.86899915
5496,139.1805943
5498,36.84741155
5499,62.14900612
5500,102.2595127
5501,23.74102797
5502,NA
5506,NA
5507,NA
5508,120.4786569
5509,42.92043514
5511,10.26338934
5512,113.7059028
5513,208.3270708
5514,92.1081172
5515,76.33274054
5516,280.1212179
5517,NA
5518,NA
5519,27.33152178
5521,21.78456733
5523,4.791462132
5524,8.462022353
5525,79.23776469
5526,16.15954864
5528,NA
5529,36.07770425
5530,NA
5531,66.85527102
5532,53.48513643
5533,25.40195617
5534,NA
5535,NA
5536,12.08160706
5537,89.27169881
5539,9.702672136
5540,143.9270011
5541,53.01476873
5542,54.98039392
5543,NA
5544,NA
5545,37.80804477
5546,NA
5547,85.13215624
5548,198.0354864
5549,55.73109353
5550,161.545728
5551,NA
5552,NA
5553,12.92250886
5554,NA
5555,10.89477934
5556,40.51538299
5557,275.5323504
5558,189.4161063
5559,NA
5560,48.62624497
5561,NA
5562,17.73891655
5564,26.94771813
5565,NA
5566,69.44361458
5567,NA
5568,NA
5569,64.77980362
5570,213.6966857
5571,232.8757941
5572,NA
5573,161.2610664
5574,169.7766736
5575,245.1571329
5576,224.7807121
5577,38.6239555
5578,66.10075304
5579,202.1468744
5581,39.6282456
5582,21.04585165
5583,80.02186769
5584,27.13884606
5586,21.44101963
5587,NA
5588,NA
5589,NA
5590,NA
5591,3.448634473
5592,234.8581551
5593,96.95384149
5594,NA
5595,NA
5596,94.36847267
5597,12.28419226
5598,4.758896989
5599,29.34106231
5600,NA
5601,75.707402
5603,NA
5604,51.82059425
5605,54.20630357
5606,24.23243797
5608,NA
5609,14.34906224
5610,29.82252867
5611,64.51022643
5613,41.02195764
5614,57.34808189
5615,104.8402387
5617,NA
5618,NA
5619,70.10306367
5620,4.799666897
5621,NA
5622,74.80852322
5623,132.1316539
5624,38.89087179
5625,53.94404638
5626,NA
5628,18.44410807
5629,330.2131518
5630,173.371921
5632,NA
5633,110.7999464
5634,99.39397458
5635,NA
5636,NA
5637,3.371250099
5638,NA
5639,21.52052783
5640,160.5477234
5641,4.992786307
5642,NA
5643,28.65546137
5644,114.7744419
5645,23.06511045
5646,116.7278403
5649,NA
5650,NA
5651,26.30580967
5652,179.1563204
5654,NA
5655,70.06948219
5656,156.3375534
5657,92.32873054
5658,153.8420595
5659,96.485876
5661,NA
5662,9.341368171
5663,156.2129986
5664,21.61655268
5665,271.2770209
5668,20.63352056
5669,262.2742407
5670,93.98147233
5671,72.36934491
5673,NA
5674,NA
5675,NA
5676,NA
5677,53.54866277
5678,11.51039261
5679,251.5450138
5680,NA
5683,226.9927627
5684,6.789644673
5685,84.53247286
5687,131.5473424
5688,NA
5690,290.4393075
5691,NA
5692,NA
5694,NA
5695,NA
5696,26.07394743
5697,168.7559292
5698,NA
5699,200.4423556
5701,295.5541567
5702,78.00247666
5703,11.83566576
5704,87.13051061
5705,75.30827096
5706,133.7304468
5707,139.5944806
5709,77.92508481
5710,71.17272108
5711,33.43801616
5712,22.97917588
5713,NA
5714,56.54030788
5715,43.21274816
5716,63.93935283
5717,252.3879014
5718,NA
5719,34.84081833
5720,6.358175458
5721,5.911522353
5722,NA
5723,241.5569661
5724,9.563489928
5726,NA
5727,151.8800032
5728,14.88796309
5729,42.01315809
5730,23.1244863
5731,28.83920464
5732,181.0699181
5733,27.90168652
5734,171.4510446
5735,NA
5736,286.461498
5737,158.3057607
5738,NA
5739,22.79224694
5740,NA
5741,NA
5742,102.973283
5743,114.8659627
5744,18.63398559
5745,65.52556126
5746,NA
5747,179.3982618
5748,18.66639357
5749,63.22838705
5750,125.312536
5751,NA
5752,26.92484717
5753,20.73139562
5754,33.24992817
5755,NA
5756,NA
5757,47.0489812
5758,6.890843158
5759,47.76506052
5760,4.571239963
5761,99.93336245
5762,39.30426855
5763,199.2687427
5765,NA
5766,238.234154
5768,NA
5769,NA
5770,14.74901729
5771,38.97824581
5772,172.1887628
5773,40.81291108
5774,47.64005765
5775,NA
5776,205.8802993
5777,NA
5778,9.030896333
5779,98.10032931
5781,NA
5782,NA
5783,44.04820598
5784,203.9171083
5786,176.2657619
5787,3.599333542
5788,15.4184221
5789,29.00866861
5790,25.52532343
5791,NA
5792,5.85979571
5793,58.93397581
5797,14.93976831
5798,196.4267794
5799,13.83672093
5800,81.4495408
5801,121.1282397
5802,85.24576719
5803,NA
5804,21.73101706
5805,347.223818
5806,40.47892426
5807,40.43239889
5808,NA
5809,50.45871427
5810,NA
5811,29.50015666
5812,NA
5815,NA
5818,286.5515732
5819,NA
5820,65.96376002
5821,NA
5822,67.55950838
5823,121.0034296
5824,5.674664661
5826,159.9391413
5828,160.6598684
5829,NA
5830,37.51439007
5831,NA
5832,151.816994
5833,NA
5834,NA
5835,NA
5836,11.12229022
5837,NA
5838,57.3807834
5839,NA
5840,NA
5841,NA
5842,24.17488599
5843,53.31189173
5844,29.83771734
5845,NA
5846,39.77901143
5847,NA
5848,NA
5849,99.17212513
5850,9.635423355
5851,NA
5852,NA
5854,NA
5855,NA
5856,NA
5857,193.4513572
5859,NA
5860,26.59555998
5862,176.9053901
5863,255.5470112
5864,NA
5866,14.79708143
5867,NA
5868,116.670138
5869,42.69222238
5870,159.7837829
5871,6.927673442
5872,32.88266142
5873,NA
5874,3.555283722
5875,74.41884865
5876,15.84909066
5877,172.1642798
5878,NA
5879,NA
5880,3.109807156
5881,84.86903206
5883,NA
5884,247.4931546
5885,220.0537743
5886,NA
5887,234.511993
5888,147.5766822
5889,NA
5890,25.62027908
5891,NA
5892,54.50603343
5893,14.07344602
5894,175.0467073
5895,63.0700371
5896,NA
5897,NA
5898,NA
5899,188.9703154
5900,NA
5902,13.33563755
5903,200.3967421
5904,NA
5905,238.7501633
5908,32.96116573
5909,329.5900189
5911,160.4189123
5912,NA
5913,225.1256402
5914,31.97277252
5915,NA
5916,98.25418114
5917,188.6924153
5918,16.25606319
5919,118.8929016
5920,NA
5922,NA
5923,3.627843788
5924,22.50984823
5925,137.8997778
5926,102.9969445
5927,19.9149049
5928,46.59077653
5929,256.7302595
5930,131.7163307
5931,NA
5933,54.94554751
5934,NA
5935,NA
5937,40.00680654
5938,9.351852133
5939,7.380983927
5940,144.0360617
5941,22.41062728
5942,35.66596857
5943,NA
5944,396.6951962
5946,163.033237
5947,17.05439157
5948,81.15017949
5949,NA
5950,NA
5951,NA
5952,18.52314038
5953,97.46274526
5954,NA
5955,119.0309244
5956,241.9720423
5958,NA
5960,270.2917323
5961,78.02953366
5962,NA
5963,250.875391
5964,98.06238752
5965,18.87382543
5966,68.45420996
5967,NA
5968,NA
5969,29.74063113
5971,70.97565569
5972,54.6099636
5974,NA
5976,NA
5977,44.01395162
5978,234.6620648
5980,116.5056578
5981,214.8315893
5982,NA
5983,46.03828261
5984,NA
5986,36.43483542
5987,156.9734464
5988,380.6580661
5989,50.62198152
5990,42.49667639
5991,9.348087153
5992,16.87183554
5993,NA
5995,120.0267743
5996,14.88251222
5999,26.86786426
6000,168.8769716
6001,25.32565341
6002,165.1300311
6003,8.081913207
6004,NA
6005,NA
6006,30.92575706
6007,90.49447261
6009,65.08993043
6010,3.143005544
6011,32.33032504
6012,NA
6013,141.1624215
6014,44.46313701
6015,NA
6016,33.95303693
6017,27.6918686
6018,13.25815378
6020,10.08792722
6021,138.6176661
6022,25.59148992
6023,144.127069
6024,43.49307469
6025,42.4962464
6026,120.8666676
6027,NA
6028,NA
6029,NA
6030,56.28811121
6031,NA
6032,NA
6033,288.2275293
6034,NA
6035,NA
6036,NA
6037,59.83518115
6038,NA
6039,25.0756514
6040,204.9667607
6041,46.59425144
6042,NA
6043,245.5757884
6045,NA
6046,267.9995394
6049,202.5230023
6050,53.07914722
6051,NA
6052,80.86121973
6053,117.7821315
6055,NA
6056,73.8892779
6058,135.2957747
6059,86.45392916
6060,84.63522114
6061,2.677385327
6062,31.52655644
6063,NA
6064,52.00020527
6066,NA
6068,NA
6069,31.96193058
6070,27.70023962
6071,152.5804559
6073,NA
6074,263.5676427
6076,107.4883386
6077,NA
6079,NA
6080,20.94821273
6081,131.5643671
6083,201.7138823
6084,5.461111194
6085,NA
6086,NA
6087,169.0845289
6088,128.8326232
6089,76.55929789
6090,NA
6091,192.3943993
6092,255.9538181
6093,27.77920266
6094,NA
6095,4.042526599
6097,10.75671546
6098,56.49812018
6100,159.9610925
6101,NA
6102,90.86969527
6103,162.5775455
6105,57.88229625
6106,158.1934329
6107,NA
6108,65.84341793
6109,NA
6110,106.4052445
6111,31.96708763
6112,NA
6113,NA
6114,43.75610163
6115,28.92374099
6116,NA
6118,NA
6119,20.19544802
6120,102.6834826
6121,289.2480866
6123,113.8863026
6124,NA
6125,52.74393779
6126,53.41986316
6127,NA
6128,182.2302962
6130,NA
6131,NA
6132,104.1986319
6133,NA
6134,76.90938547
6135,NA
6136,NA
6137,60.98924132
6138,124.8766191
6139,209.7587054
6141,NA
6142,156.252063
6143,NA
6144,14.37949327
6145,161.5338637
6146,44.48342042
6147,NA
6149,51.58608352
6150,NA
6153,NA
6154,6.195166637
6155,NA
6156,189.0557148
6157,39.08796831
6159,NA
6161,NA
6162,NA
6163,51.31315494
6164,10.194968
6165,6.172887237
6167,51.03034801
6168,NA
6169,102.4098107
6171,317.9457468
6173,33.51590343
6176,NA
6177,15.7633423
6180,NA
6181,40.11905329
6182,42.45650432
6183,61.98325744
6185,NA
6187,NA
6188,NA
6190,11.93723913
6192,34.05822973
6193,NA
6194,110.9560098
6195,176.0659966
6196,NA
6197,NA
6198,NA
6199,126.6303762
6200,58.92727131
6201,107.4662137
6202,27.14936013
6203,NA
6205,9.577968891
6206,41.42959056
6207,NA
6208,NA
6209,NA
6211,7.483905018
6212,23.23477817
6213,29.07391975
6214,96.67357622
6215,73.76046889
6216,4.97282581
6217,91.784455
6218,NA
6219,10.55571863
6220,235.6390549
6221,57.02585677
6222,NA
6223,281.0409667
6224,NA
6225,22.06027317
6226,8.759451926
6227,237.4424069
6228,42.08148599
6229,51.32600223
6230,NA
6231,NA
6232,4.609134824
6233,5.252165425
6234,50.14563499
6235,NA
6236,22.95112124
6237,29.86072446
6238,127.5187496
6239,68.21327399
6241,12.05365708
6242,35.58225264
6243,NA
6244,117.3352653
6246,111.7416092
6247,NA
6248,244.1405239
6249,71.75500525
6250,12.48993966
6251,134.1090209
6252,NA
6253,5.07321147
6254,NA
6255,NA
6256,20.71142479
6258,270.3288098
6259,301.3395365
6260,47.43461606
6261,NA
6263,49.45258769
6264,170.8613581
6265,35.91341017
6266,9.235375774
6267,128.7685259
6268,NA
6269,NA
6270,102.5068294
6271,120.3668956
6272,NA
6273,49.28566715
6274,60.62793944
6275,98.4094505
6276,NA
6277,57.58339025
6278,101.4979198
6279,NA
6280,32.24245206
6281,NA
6282,18.90244674
6283,140.9968664
6284,131.9872231
6285,237.191961
6286,NA
6287,52.55639698
6288,146.3234519
6289,NA
6290,109.5371292
6291,11.55887586
6292,14.02436752
6293,NA
6294,NA
6295,204.3103719
6296,9.44721939
6297,77.24211185
6298,98.83322137
6299,NA
6301,20.30258311
6302,NA
6303,NA
6307,81.96665291
6308,222.3886708
6309,22.50049969
6310,30.61733944
6311,31.40109355
6312,136.0930949
6313,NA
6315,119.8625855
6316,75.31289083
6317,57.63199889
6318,52.49286352
6320,238.0555629
6321,53.16164547
6322,132.4610049
6323,NA
6324,NA
6325,NA
6326,138.7218011
6327,33.65946696
6328,NA
6330,187.6544706
6331,64.14341195
6333,46.85746489
6334,23.45011888
6335,103.2056708
6337,NA
6338,NA
6339,17.30635092
6340,NA
6341,43.00619619
6342,NA
6343,154.086056
6344,15.46868457
6345,153.9234905
6346,64.79810422
6347,NA
6348,NA
6349,NA
6350,73.03555551
6351,NA
6352,NA
6353,141.2021666
6354,NA
